player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner,Icon URL
Deadlydonut-Nightslayer,2025-05-16,20:39:00,1747449642-16,[Neltharion's Tear],19379,item:19379::::::::60,BiS,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18820::::::::60:::::::::|h[Talisman of Ephemeral Power]|h|r,|cff0070dd|Hitem:18467::::::::60:::::::::|h[Royal Seal of Eldre'Thalas]|h|r,1,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Deadlydonut-Nightslayer,2025-05-31,19:22:00,1748741062-2,[Nemesis Skullcap],16929,item:16929::::::::60,Offspec,0,WARLOCK,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:23255:2589:::::::60:::::::::|h[Champion's Dreadweave Cowl]|h|r,,3,False,Cloth,Head,,Blonde-Nightslayer,
Deadlydonut-Nightslayer,2025-06-13,20:08:00,1749866972-9,[Nemesis Belt],16933,item:16933::::::::60,BiS,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18809::::::::60:::::::::|h[Sash of Whispered Secrets]|h|r,,1,False,Cloth,Waist,,Blonde-Nightslayer,
Deadlydonut-Nightslayer,2025-06-21,20:36:00,1750559791-9,[Choker of the Fire Lord],18814,item:18814::::::::60,BiS,1,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19923::::::::60:::::::::|h[Jeklik's Opaline Talisman]|h|r,,1,False,Miscellaneous,Neck,,Blonde-Nightslayer,
Deadlydonut-Nightslayer,2025-06-27,20:13:00,1751076797-4,[Nemesis Boots],16927,item:16927::::::::60,Offspec,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19684:911:::::::60:::::::::|h[Bloodvine Boots]|h|r,,3,False,Cloth,Feet,,Blonde-Nightslayer,
Deadlydonut-Nightslayer,2025-07-19,19:43:00,1752975763-2,[Felheart Shoulder Pads],16807,item:16807::::::::60,Offspec,0,WARLOCK,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:23256:2605:::::::60:::::::::|h[Champion's Dreadweave Spaulders]|h|r,,3,False,Cloth,Shoulder,,Blonde-Nightslayer,
Moredotsz-Nightslayer,2025-06-21,20:32:00,1750559571-1,[Felheart Belt],16806,item:16806::::::::60,Upgrade,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19090::::::::60:::::::::|h[Frostwolf Cloth Belt]|h|r,,2,False,Cloth,Waist,,Blonde-Nightslayer,
Moredotsz-Nightslayer,2025-06-21,20:32:00,1750559576-2,[Azuresong Mageblade],17103,item:17103::::::::60,BiS,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:7714::::::::60:::::::::|h[Hypnotic Blade]|h|r,,1,False,One-Handed Swords,Main Hand,,Blonde-Nightslayer,
Moredotsz-Nightslayer,2025-06-21,20:34:00,1750559658-5,[Felheart Pants],16810,item:16810::::::::60,Upgrade,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13170::::::::60:::::::::|h[Skyshroud Leggings]|h|r,,2,False,Cloth,Legs,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-04-18,21:20:00,1745032889-5,[Nemesis Belt],16933,item:16933::::::::60,BiS,4,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19090::::::::60:::::::::|h[Frostwolf Cloth Belt]|h|r,,1,False,Cloth,Waist,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-04-25,20:33:00,1745634873-9,[Nemesis Robes],16931,item:16931::::::::60,BiS,3,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:14153:928:::::::60:::::::::|h[Robe of the Void]|h|r,,1,False,Cloth,Chest,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-05-03,20:17:00,1746325070-3,[Nemesis Leggings],16930,item:16930::::::::60,BiS,0,WARLOCK,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:17593::::::::60:::::::::|h[General's Dreadweave Pants]|h|r,,1,False,Cloth,Legs,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-05-10,20:46:00,1746931671-8,[Cloak of the Hakkari Worshipers],22711,item:22711::::::::60,Upgrade,0,WARLOCK,Zul'Gurub-20 Player,Bloodlord Mandokir,148,309,20,|cff1eff00|Hitem:14300::::::1849:1525740928:60:::::::::|h[Bonecaster's Cape of Shadow Wrath]|h|r,,2,False,Cloth,Back,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-05-10,21:43:00,1746935065-22,[Primal Hakkari Idol],22637,item:22637::::::::60,BiS,0,WARLOCK,Zul'Gurub-20 Player,Gahz'ranka,148,309,20,,,1,False,Junk,,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-05-30,20:33:00,1748658831-17,[Ebony Flame Gloves],19407,item:19407::::::::60,BiS,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:17588:909:::::::60:::::::::|h[General's Dreadweave Gloves]|h|r,,1,False,Cloth,Hands,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-05-30,21:47:00,1748663304-7,[Felheart Gloves],16805,item:16805::::::::60,Offspec,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19407::::::::60:::::::::|h[Ebony Flame Gloves]|h|r,,3,False,Cloth,Hands,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-06-06,20:25:00,1749263219-11,[Nemesis Bracers],16934,item:16934::::::::60,Upgrade,0,WARLOCK,Molten Core-40 Player,Nefarian,9,409,40,|cffa335ee|Hitem:19848:1883:::::::60:::::::::|h[Zandalar Demoniac's Wraps]|h|r,,2,False,Cloth,Wrist,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-06-07,19:17:00,1749345504-2,[Nemesis Skullcap],16929,item:16929::::::::60,Offspec,0,WARLOCK,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:23255::::::::60:::::::::|h[Champion's Dreadweave Cowl]|h|r,,3,False,Cloth,Head,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-06-20,21:14:00,1750475707-5,[Essence Gatherer],19435,item:19435::::::::60,Offspec,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13396::::::::60:::::::::|h[Skul's Ghastly Touch]|h|r,,3,False,Wands,Ranged,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-06-27,20:14:00,1751076887-9,[Bracers of Arcane Accuracy],19374,item:19374::::::::60,BiS,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19848:1883:::::::60:::::::::|h[Zandalar Demoniac's Wraps]|h|r,,1,False,Cloth,Wrist,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-06-27,22:12:00,1751084034-6,[Felheart Robes],16809,item:16809::::::::60,Offspec,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19682:1891:::::::60:::::::::|h[Bloodvine Vest]|h|r,,3,False,Cloth,Chest,,Blonde-Nightslayer,
Lilý-Nightslayer,2025-07-11,21:47:00,1752292072-8,[Crimson Shocker],17077,item:17077::::::::60,Offspec,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13396::::::::60:::::::::|h[Skul's Ghastly Touch]|h|r,,3,False,Wands,Ranged,,Blonde-Nightslayer,
Dragonsack-Nightslayer,2025-05-17,19:26:00,1747531705-1,[Ancient Cornerstone Grimoire],17067,item:17067::::::::60,BiS,0,WARLOCK,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:18842::::::::60:::::::::|h[Staff of Dominance]|h|r,,1,False,Miscellaneous,Held In Off-hand,,Blonde-Nightslayer,
Mamacorn-Nightslayer,2025-04-11,21:17:00,1744427910-6,[Nemesis Boots],16927,item:16927::::::::60,Offline or RCLootCouncil not installed,3,WARLOCK,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,,,NOTHING,False,Cloth,Feet,,Blonde-Nightslayer,
Ownsmnubs-Nightslayer,2025-03-28,20:45:00,1743216381-4,[Nemesis Boots],16927,item:16927::::::::60,BiS,4,WARLOCK,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff1eff00|Hitem:10137:911:::::1857:1491128192:60:::::::::|h[High Councillor's Boots of Shadow Wrath]|h|r,,1,False,Cloth,Feet,,Blonde-Nightslayer,
Ownsmnubs-Nightslayer,2025-04-04,21:01:00,1743822190-4,[The Black Book],19337,item:19337::::::::60,Upgrade,6,WARLOCK,Blackwing Lair-40 Player,Unknown,9,469,40,|cff0070dd|Hitem:13968::::::::60:::::::::|h[Eye of the Beast]|h|r,|cff0070dd|Hitem:12930::::::::60:::::::::|h[Briarwood Reed]|h|r,2,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Ownsmnubs-Nightslayer,2025-05-16,20:33:00,1747449263-5,[Claw of Chromaggus],19347,item:19347::::::::60,Upgrade,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13964:2504:::::::60:::::::::|h[Witchblade]|h|r,|cffa335ee|Hitem:19309::::::::60:::::::::|h[Tome of Shadow Force]|h|r,2,False,Daggers,One-Hand,I would take this over Staff of Shadow Flame,Blonde-Nightslayer,
Ownsmnubs-Nightslayer,2025-05-23,21:56:00,1748059038-10,[Felheart Robes],16809,item:16809::::::::60,Offspec,1,WARLOCK,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:19682:1891:::::::60:::::::::|h[Bloodvine Vest]|h|r,,3,False,Cloth,Chest,,Blonde-Nightslayer,
Ownsmnubs-Nightslayer,2025-05-30,21:44:00,1748663132-1,[Felheart Shoulder Pads],16807,item:16807::::::::60,BiS,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:23256::::::::60:::::::::|h[Champion's Dreadweave Spaulders]|h|r,,1,False,Cloth,Shoulder,This BIS AQ tanking,Blonde-Nightslayer,
Ownsmnubs-Nightslayer,2025-06-13,20:04:00,1749866748-1,[Nemesis Bracers],16934,item:16934::::::::60,Offspec,1,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19848:1883:::::::60:::::::::|h[Zandalar Demoniac's Wraps]|h|r,,3,False,Cloth,Wrist,,Blonde-Nightslayer,
Ownsmnubs-Nightslayer,2025-06-13,20:06:00,1749866830-5,[Band of Dark Dominion],19434,item:19434::::::::60,BiS,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19893::::::::60:::::::::|h[Zanzil's Seal]|h|r,|cff0070dd|Hitem:19905::::::::60:::::::::|h[Zanzil's Band]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Ownsmnubs-Nightslayer,2025-06-13,20:07:00,1749866898-6,[Nemesis Robes],16931,item:16931::::::::60,Offspec,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19682:1891:::::::60:::::::::|h[Bloodvine Vest]|h|r,,3,False,Cloth,Chest,,Blonde-Nightslayer,
Ownsmnubs-Nightslayer,2025-07-18,20:33:00,1752892467-17,[Nemesis Gloves],16928,item:16928::::::::60,Offspec,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19407::::::::60:::::::::|h[Ebony Flame Gloves]|h|r,,3,False,Cloth,Hands,tier 2 set,Blonde-Nightslayer,
Tabascosauce-Nightslayer,2025-03-29,21:05:00,1743304021-6,[Felheart Shoulder Pads],16807,item:16807::::::::60,Upgrade,6,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:10172::::::1854:1847537408:60:::::::::|h[Mystical Mantle of Shadow Wrath]|h|r,,2,False,Cloth,Shoulder,,Blonde-Nightslayer,
Tabascosauce-Nightslayer,2025-03-29,21:11:00,1743304387-11,[Fire Runed Grimoire],19142,item:19142::::::::60,Upgrade,4,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:15938::::::1850:798374528:60:::::::::|h[Mystical Orb of Shadow Wrath]|h|r,,2,False,Miscellaneous,Held In Off-hand,,Blonde-Nightslayer,
Tabascosauce-Nightslayer,2025-03-29,21:15:00,1743304580-15,[Felheart Horns],16808,item:16808::::::::60,Upgrade,5,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:10504::::::1860:783831808:60:::::::::|h[Green Lens of Shadow Wrath]|h|r,,2,False,Cloth,Head,,Blonde-Nightslayer,
Tabascosauce-Nightslayer,2025-04-18,21:19:00,1745032826-3,[Angelista's Grasp],19388,item:19388::::::::60,Upgrade,2,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19090::::::::60:::::::::|h[Frostwolf Cloth Belt]|h|r,,2,False,Cloth,Waist,,Blonde-Nightslayer,
Tabascosauce-Nightslayer,2025-04-25,20:38:00,1745635202-16,[Band of Dark Dominion],19434,item:19434::::::::60,BiS,2,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:12545::::::::60:::::::::|h[Eye of Orgrimmar]|h|r,|cffa335ee|Hitem:1980::::::::60:::::::::|h[Underworld Band]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Tabascosauce-Nightslayer,2025-05-23,20:26:00,1748053650-0,[Cloak of the Brood Lord],19378,item:19378::::::::60,BiS,2,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:15138::::::::60:::::::::|h[Onyxia Scale Cloak]|h|r,,1,False,Cloth,Back,,Blonde-Nightslayer,
Draglocka-Nightslayer,2025-03-20,21:07:00,1742526575-15,[Felheart Robes],16809,item:16809::::::::60,Offspec/Greed,4,WARLOCK,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:22884::::::::60:::::::::|h[Legionnaire's Dreadweave Tunic]|h|r,,2,False,Cloth,Chest,,Blonde-Nightslayer,
Draglocka-Nightslayer,2025-04-04,21:02:00,1743822284-6,[Band of Dark Dominion],19434,item:19434::::::::60,BiS,4,WARLOCK,Blackwing Lair-40 Player,Unknown,9,469,40,|cffa335ee|Hitem:1980::::::::60:::::::::|h[Underworld Band]|h|r,|cff0070dd|Hitem:12545::::::::60:::::::::|h[Eye of Orgrimmar]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Draglocka-Nightslayer,2025-04-25,22:00:00,1745640105-27,[Mana Igniting Cord],19136,item:19136::::::::60,BiS,0,WARLOCK,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:18809::::::::60:::::::::|h[Sash of Whispered Secrets]|h|r,,1,False,Cloth,Waist,,Blonde-Nightslayer,
Draglocka-Nightslayer,2025-05-09,20:58:00,1746845940-13,[Nemesis Robes],16931,item:16931::::::::60,Upgrade,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16809::::::::60:::::::::|h[Felheart Robes]|h|r,,2,False,Cloth,Chest,,Blonde-Nightslayer,
Draglocka-Nightslayer,2025-06-20,21:13:00,1750475624-3,[Band of Forced Concentration],19403,item:19403::::::::60,BiS,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19434::::::::60:::::::::|h[Band of Dark Dominion]|h|r,|cffa335ee|Hitem:22721::::::::60:::::::::|h[Band of Servitude]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Draglocka-Nightslayer,2025-06-27,21:33:00,1751081595-32,[Seal of the Archmagus],17110,item:17110::::::::60,Offspec,0,WARLOCK,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:19434::::::::60:::::::::|h[Band of Dark Dominion]|h|r,|cffa335ee|Hitem:19403::::::::60:::::::::|h[Band of Forced Concentration]|h|r,3,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Draglocka-Nightslayer,2025-07-18,20:10:00,1752891107-3,[Ebony Flame Gloves],19407,item:19407::::::::60,BiS,0,WARLOCK,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:17588::::::::60:::::::::|h[General's Dreadweave Gloves]|h|r,,1,False,Cloth,Hands,,Blonde-Nightslayer,
Draglocka-Nightslayer,2025-07-23,19:22:00,1753320294-0,[Ring of Binding],18813,item:18813::::::::60,Offspec,0,WARLOCK,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:19434::::::::60:::::::::|h[Band of Dark Dominion]|h|r,|cffa335ee|Hitem:19403::::::::60:::::::::|h[Band of Forced Concentration]|h|r,3,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Draglocka-Nightslayer,2025-07-25,20:51:00,1753498264-9,[Qiraji Bindings of Dominance],20932,item:20932::::::::60,BiS,0,WARLOCK,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cff0070dd|Hitem:23256::::::::60:::::::::|h[Champion's Dreadweave Spaulders]|h|r,|cff0070dd|Hitem:20537::::::::60:::::::::|h[Runed Stygian Boots]|h|r,1,False,Quest,,,Blonde-Nightslayer,
Draglocka-Nightslayer,2025-07-25,21:40:00,1753501209-12,[Vek'nilash's Circlet],20926,item:20926::::::::60,BiS,0,WARLOCK,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cff0070dd|Hitem:23255:2589:::::::60:::::::::|h[Champion's Dreadweave Cowl]|h|r,,1,False,Quest,,,Blonde-Nightslayer,
Krook-Nightslayer,2025-04-18,22:00:00,1745035268-17,[Neltharion's Tear],19379,item:19379::::::::60,BiS,1,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:12930::::::::60:::::::::|h[Briarwood Reed]|h|r,|cffa335ee|Hitem:18820::::::::60:::::::::|h[Talisman of Ephemeral Power]|h|r,1,False,Miscellaneous,Trinket,,Nefarian,
Krook-Nightslayer,2025-05-03,20:23:00,1746325448-14,[Felheart Slippers],16803,item:16803::::::::60,Offspec,0,WARLOCK,Molten Core-40 Player,Unknown,9,409,40,|cff1eff00|Hitem:10137:911:::::1857:1932514432:60:::::::::|h[High Councillor's Boots of Shadow Wrath]|h|r,,3,False,Cloth,Feet,AQ tank set,Blonde-Nightslayer,
Krook-Nightslayer,2025-05-10,20:41:00,1746931379-5,[Primal Hakkari Kossack],19723,item:19723::::::::60,"Candidate is selecting response, please wait",0,WARLOCK,Zul'Gurub-20 Player,Bloodlord Mandokir,148,309,20,,,WAIT,False,Quest,,,Blonde-Nightslayer,
Krook-Nightslayer,2025-05-10,21:30:00,1746934312-16,[Cloak of Consumption],19857,item:19857::::::::60,BiS,1,WARLOCK,Zul'Gurub-20 Player,Hakkar,148,309,20,|cff1eff00|Hitem:10249:1888:::::1851:476076928:60:::::::::|h[Master's Cloak of Shadow Wrath]|h|r,,1,False,Cloth,Back,,Blonde-Nightslayer,
Krook-Nightslayer,2025-07-11,21:45:00,1752291941-4,[Pattern: Flarecore Wraps],18265,item:18265::::::::60,BiS,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,,,1,False,Tailoring,,,Blonde-Nightslayer,
Wstrn-Nightslayer,2025-04-04,22:26:00,1743827276-1,[Chromatically Tempered Sword],19352,item:19352::::::::60,BiS,5,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19103:1900:::::::60:::::::::|h[Frostbite]|h|r,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,1,False,One-Handed Swords,One-Hand,,Blonde-Nightslayer,
Wstrn-Nightslayer,2025-04-25,22:13:00,1745640868-37,[Core Hound Tooth],18805,item:18805::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19352:1900:::::::60:::::::::|h[Chromatically Tempered Sword]|h|r,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,1,False,Daggers,One-Hand,,Blonde-Nightslayer,
Døømreaper-Nightslayer,2025-07-19,19:55:00,1752976455-9,[Crown of Destruction],18817,item:18817::::::::60,Upgrade,0,WARRIOR,Kalimdor-,Ragnaros,0,1,0,|cffa335ee|Hitem:12640::::::::60:::::::::|h[Lionheart Helm]|h|r,,2,False,Mail,Head,lion heart helm,Blonde-Nightslayer,
Døømreaper-Nightslayer,2025-07-19,19:55:00,1752976490-13,[Legplates of Wrath],16962,item:16962::::::::60,Upgrade,0,WARRIOR,Kalimdor-,Ragnaros,0,1,0,|cffa335ee|Hitem:19855::::::::60:::::::::|h[Bloodsoaked Legplates]|h|r,,2,False,Plate,Legs,alt,Blonde-Nightslayer,
Namic-Nightslayer,2025-04-18,21:31:00,1745033519-15,[Pauldrons of Wrath],16961,item:16961::::::::60,BiS,3,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:16733::::::::60:::::::::|h[Spaulders of Valor]|h|r,,1,False,Plate,Shoulder,,Blonde-Nightslayer,
Namic-Nightslayer,2025-04-19,20:34:00,1745116526-1,[Legplates of Might],16867,item:16867::::::::60,Offspec,2,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:16732:2543:::::::60:::::::::|h[Legplates of Valor]|h|r,,3,False,Plate,Legs,,Blonde-Nightslayer,
Namic-Nightslayer,2025-04-19,20:36:00,1745116666-5,[Spinal Reaper],17104,item:17104::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19103:1900:::::::60:::::::::|h[Frostbite]|h|r,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,1,False,Two-Handed Axes,Two-Hand,,Blonde-Nightslayer,
Namic-Nightslayer,2025-04-25,22:08:00,1745640570-28,[Flameguard Gauntlets],19143,item:19143::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16863::::::::60:::::::::|h[Gauntlets of Might]|h|r,,1,False,Plate,Hands,,Blonde-Nightslayer,
Namic-Nightslayer,2025-05-03,21:47:00,1746330526-1,[Seal of the Gurubashi Berserker],22722,item:22722::::::::60,BiS,0,WARRIOR,Zul'Gurub-20 Player,High Priestess Arlokk,148,309,20,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,|cff0070dd|Hitem:17713::::::::60:::::::::|h[Blackstone Ring]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Namic-Nightslayer,2025-05-03,21:47:00,1746330534-2,[Zulian Tigerhide Cloak],19907,item:19907::::::::60,BiS,0,WARRIOR,Zul'Gurub-20 Player,High Priestess Arlokk,148,309,20,|cff0070dd|Hitem:19083:849:::::::60:::::::::|h[Frostwolf Legionnaire's Cloak]|h|r,,1,False,Cloth,Back,,Blonde-Nightslayer,
Namic-Nightslayer,2025-05-03,22:09:00,1746331829-9,[Bloodsoaked Legplates],19855,item:19855::::::::60,Offspec,0,WARRIOR,Zul'Gurub-20 Player,Hakkar,148,309,20,|cffa335ee|Hitem:16867:2543:::::::60:::::::::|h[Legplates of Might]|h|r,,3,False,Plate,Legs,,Blonde-Nightslayer,
Namic-Nightslayer,2025-05-09,20:51:00,1746845493-0,[Sabatons of Wrath],16965,item:16965::::::::60,Offspec,1,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:22858:911:::::::60:::::::::|h[Blood Guard's Plate Greaves]|h|r,,3,False,Plate,Feet,,Blonde-Nightslayer,
Namic-Nightslayer,2025-05-09,22:40:00,1746852036-4,[Crown of Destruction],18817,item:18817::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:12587:2543:::::::60:::::::::|h[Eye of Rend]|h|r,,1,False,Mail,Head,,Ragnaros,
Namic-Nightslayer,2025-05-16,20:36:00,1747449471-13,[Head of Nefarian],19002,item:19002::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,False,Quest,,,Blonde-Nightslayer,
Namic-Nightslayer,2025-05-16,21:52:00,1747454032-25,[Quick Strike Ring],18821,item:18821::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:22722::::::::60:::::::::|h[Seal of the Gurubashi Berserker]|h|r,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Namic-Nightslayer,2025-05-16,21:56:00,1747454277-30,[Helm of Might],16866,item:16866::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:18817:2543:::::::60:::::::::|h[Crown of Destruction]|h|r,,3,False,Plate,Head,,Blonde-Nightslayer,
Namic-Nightslayer,2025-05-23,20:30:00,1748053868-9,[Drake Talon Pauldrons],19394,item:19394::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:18374::::::::60:::::::::|h[Flamescarred Shoulders]|h|r,,1,False,Plate,Shoulder,,Blonde-Nightslayer,
Namic-Nightslayer,2025-05-24,19:27:00,1748136411-1,[Helm of Wrath],16963,item:16963::::::::60,Offspec,0,WARRIOR,Onyxia's Lair-40 Player,Unknown,9,249,40,|cffa335ee|Hitem:18817:2543:::::::60:::::::::|h[Crown of Destruction]|h|r,,3,False,Plate,Head,,Blonde-Nightslayer,
Namic-Nightslayer,2025-05-30,20:31:00,1748658751-15,[Doom's Edge],19362,item:19362::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19103:1900:::::::60:::::::::|h[Frostbite]|h|r,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,1,False,One-Handed Axes,One-Hand,,Blonde-Nightslayer,
Namic-Nightslayer,2025-06-06,21:37:00,1749267561-2,[Breastplate of Might],16865,item:16865::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:11726:928:::::::60:::::::::|h[Savage Gladiator Chain]|h|r,,3,False,Plate,Chest,,Blonde-Nightslayer,
Namic-Nightslayer,2025-06-07,19:17:00,1749345501-1,[Ancient Cornerstone Grimoire],17067,item:17067::::::::60,BiS,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:19852:1900:::::::60:::::::::|h[Ancient Hakkari Manslayer]|h|r,,1,False,Miscellaneous,Held In Off-hand,,Blonde-Nightslayer,
Namic-Nightslayer,2025-06-13,20:04:00,1749866733-0,[Heartstriker],19350,item:19350::::::::60,Upgrade,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:18323::::::::60:::::::::|h[Satyr's Bow]|h|r,,2,False,Bows,Ranged,,Blonde-Nightslayer,
Namic-Nightslayer,2025-06-13,20:18:00,1749867587-16,[Head of Nefarian],19002,item:19002::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Nefarian,9,409,40,,,1,False,Quest,,,Blonde-Nightslayer,
